block,code,msg_type,sender,pool_id,share_out,denom_1,amount_1,denom_2,amount_2
4710139,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,5875326103514394184,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,106000,uosmo,28583486
4710142,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo193tkk6a9nx7ejn2aazmzcjkly68gjfplxlpyjk,678,271203089758731256,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,930265,uosmo,798859
4710143,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,605,72154861807915947500,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,265702219,uosmo,10845
4710144,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mzp9lhpjl8ndppzmuzh7c5zdjha597yekaeky7,604,175682801681711,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,23996097,uosmo,677038
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j8rp9ke4z0hy8rtuk2e7t6pzgxq3d3ykveumpk,722,6149240465196826942,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,449690788472892897,uosmo,782927
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14508pu9y377m37ama9qtmjq3nc44mej2lu7x4w,497,102160755129193415789,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,64912986,uosmo,206677325
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,8812008546044319689,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,159001,uosmo,42865336
4710149,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,13245777547667859555,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,239001,uosmo,64432800
4710151,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,601,717740360758620,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,35075,uosmo,10336
4710153,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,19841092817035199556,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,358001,uosmo,96514403
4710157,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,29761915476372666454,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,537000,uosmo,144771604
4710159,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,573,589883399313493,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,823705,uosmo,11924
4710159,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,641,6673992487393909646,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,2666905,uosmo,69799
4710161,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,44615839282045143611,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,805000,uosmo,217022764
4710164,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mm5h8laet8ka59czggchqjcylngdhd5ya5jvcm,678,252116149219355638,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,864966,uosmo,742489
4710167,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,66897630827248361000,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1207000,uosmo,325399580
4710167,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,619,212636516604654805,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,2488897,uosmo,45800
4710171,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,100318422843586801653,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1809933,uosmo,487946314
4710175,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,150435578558341680762,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2714001,uosmo,731677266
4710180,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,225559912836850893331,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4069001,uosmo,1096976711
4710181,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h0mt5me03uzd2sstl4t8ruf6jevrxvq2nc3z6n,704,163882243058721794,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,838706168570940,uosmo,1327897
4710183,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,338240360730109374260,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6101001,uosmo,1644791081
4710184,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,1,109783407439740580638,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,990006,uosmo,7772664
4710187,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,507143471736979663668,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,9146000,uosmo,2465703912
4710189,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zpcf8ndnucaft99fh0nhpen2qpmek5duqzg2jt,641,4754790426218864086,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,1899968,uosmo,49729
4710190,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1serprvezljws40hclguthzcn7rpev526mswgye,712,17722260443596639,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,320,uosmo,86204
4710190,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,497,3840263205935785522,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,2440109,uosmo,7768639
4710191,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,601,126052734234241369,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,6161433,uosmo,1814806
4710192,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,760413631407389537355,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,13709990,uosmo,3696132407
4710194,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf,674,832343919260116670,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2660340716639405411,uosmo,2290856
4710196,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,1140121867608070572990,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,20548001,uosmo,5539619809
4710200,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,601,337288445304674637,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,16486497,uosmo,4856029
4710200,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,1709351954024531553700,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,30789001,uosmo,8300579701
4710205,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13fdna69jwrumejmkdlx7vxdtr2ep0v70axemjx,712,2510624560357613384,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,45172,uosmo,12177974
4710217,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13f74p36f3fs42ty4jq6dp62w2z6zmy8pmmq9ag,1,84975915616739937583,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,766432,uosmo,6015237
4710225,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12pek06px76y2mr2fp7ew4wz8asxv3rpwgvdjww,605,6250823110154790711607,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,23018000000,uosmo,939509
4710226,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qn5u0j0wf2tpxqzs38vdz7qe535am3cgju6ra3,1,11267668040533388641,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,101629,uosmo,797605
4710236,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rdlp2qaspxuywh8l5wnecttuvfyhkymzr5nmgs,690,7318718700087060965,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,7550000,uosmo,643581
4710241,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13vn7ja2rtlyjc3raddecgfauwpsq9tplq6l2er,584,924688334235362160,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,5316039,uosmo,6000000
4710244,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,3,88462796861859820077,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1921089,uosmo,589182
4710247,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1504pmhtrx6usvw2me6t3wgztypztf8m2l5mp5m,1,2607070784213617014,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,23503,uosmo,184637
4710247,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15w8mymz8qxqv4pp6km5tye39nfuqenwt0gnfsk,690,9693677613606358741,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,9999993,uosmo,852424
4710249,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qxprregw2tvclv5ecg23u8cm8vwx500a5qlv5a,690,2274379396380504090,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2346244,uosmo,200000
4710250,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,604,178208588821775,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24340182,uosmo,686798
4710268,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17s6ghz5lu200k3y4kp3p768mq8jm66pvuqguhk,690,23047022775926593366,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,23775239,uosmo,2026661
4710268,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ftysh5u342vlvlt7fsfs0q0kmh727mxsjxue3t,712,209871078068353336,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3779,uosmo,1017404
4710279,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,9,9646951541221772329455,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,5521896433,uosmo,8544500
4710291,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1far5sz4zzj4rkx6u3ea7kaqxaahntwrv8gg9fm,674,17037665167552055,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,36385999998373007,uosmo,31213
4710294,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15ztn40wpqv6j3rcjeqe3kehf836zwlwf7wawzw,719,12297458193004440015,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,418075,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,247397
4710317,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,712,419703527372139756,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,7561,uosmo,2033480
4710322,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hnd7y8fceq65ekm9ukd27szyptcu27jsg88sl3,604,30203504856719,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4123078,uosmo,116464
4710326,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1eleal49xrv90lk9uuxks7hmxxxfyjj3s39g4hz,722,67103250684923976690,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,4999857686567464514,uosmo,8386831
4710327,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zczm4l40msc5j66764tf9pzv2rx7h98z07k8lr,641,350264062494888003249,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,139969818,uosmo,3663049
4710335,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,604,1296694736106933,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,177011119,uosmo,5000009
4710348,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1et4507u4y6kmj0h3234mqp0d0rwughyrqr86ct,690,1938032083864839784,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2000000,uosmo,170359
4710349,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j52rrjkrg8uztr4vnr4ckhlqkw2scwdvm95znr,674,3251596821357257181,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,6944255589779250192,uosmo,5956705
4710353,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r736lntt54t5wsc0snsf3nc8avp0n9nn2nszcy,674,87814815973638917,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,187541272252739907,uosmo,160871
4710353,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,648,3436549100755577881894,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,10763728089991019579,uosmo,2000000
4710358,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mwteslzr3t4fcr8w7l3fvnk2ex6sxyvzhrdtu3,601,8120492173902611,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,396817,uosmo,116945
4710359,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,641,22521952648205408316,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,8999994,uosmo,235533
4710361,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c64kgaj3u8zg8289eflxh978e8vwy7ywrdpdnn,9,2221977809762424713118,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1270757031,uosmo,1969752
4710374,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1yegtffppueprfecl0ym5qnl5p3saee59tpdauu,1,157927894021656207699,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1421867,uosmo,11199428
4710376,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13ddqdyg7kr94z27hs4ne5luxtwtftfjkv44cnn,604,393398109957448,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,53699339,uosmo,1517017
4710378,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qe86f8rt3hlzsspf7efq3h0c3dlsyfqwrctmky,719,3898406299460962235,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,132493,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,78484
4710378,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zqdj6fj6sxsghda5jjcpw2w0l8ugd2azskd90n,690,1937971518067864750,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2000000,uosmo,170348
4710386,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18vgxrjvrq3540g7gnhvfmaqn5ewmvl747w3azg,678,99680575137190377,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,342607,uosmo,293035
4710391,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n49au2jvzpkmfmgt8w4jzmf50ss9f7qy9h692c,481,1646927442155982,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,206943,uosmo,179659
4710393,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,722,30250490853745398,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2261588255516863,uosmo,3769
4710393,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jervkwqdzk8rk38q7ffl40jguhexm329ddu2zw,712,1462933424327875877,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,26350,uosmo,7088624
4710400,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1d9rvrquk3sdhuuv9725pl6a5y8cc2rlhqtlgpa,641,310700359111814144617,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,124566167,uosmo,3238684
4710401,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,653,259565667470464581,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,3487,uosmo,21360
4710407,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,641,27147521974674996966,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,10880421,uosmo,283071
4710407,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wpwalkstr7rm2plfulmn44el43hwaneuzngt37,704,588331526566352622,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3026373539231443,uosmo,4742821
4710412,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,497,63014056866760723,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,40000,uosmo,127600
4710417,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rmxfal5d663ug0gs53usn0kx8la3zjdz7zc945,601,58730016611964290,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,2868552,uosmo,846185
4710429,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pf5ld3lcts4p9xt04kn9gnmg0qvuyy70rdmy0n,712,997653370654438370,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,18042,uosmo,4814740
4710429,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1t25vvc3zdgu4u863a3rlaxjd9sw6nu0t9enx73,1,562022645532845668708,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5048787,uosmo,39944813
4710431,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ah3rgagfja945c7n8qy9n385vcewnhgn755fcj,678,262563210075027683,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,905478,uosmo,769290
4710435,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,604,36633266665648,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4999977,uosmo,141280
4710437,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nenndw9sc5zrd0pp8s8lewx6a5q99djtk89gn6,712,163940428156077524,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2965,uosmo,791274
4710438,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15mg29cqfeh8kl5l8uggnsrwf54mehfgmazdkxu,1,21178234280290977779,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,190266,uosmo,1505079
4710442,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1434zluxmfj85vwpc3stk03wrcuzrqllc0uguel,712,8120347036714674229,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,146846,uosmo,39189634
4710444,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hcfu9uxlkxsmly9fp2448c0ldy3j632k3ddgav,678,557359025717050652,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1920893,uosmo,1634058
4710445,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,618,5332074554101599144,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,200549,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,85589352
4710447,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dhr7zha4s5cppe2tc2h2ps3v6mx6n8j2zk3gs8,678,109413788752866974816,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,377086057,uosmo,320778881
4710450,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zzff42ula9c53v798hj6eu0e9s8y8rdgtuftcw,1,8570851736777622093,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,77019,uosmo,608969
4710454,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo166cfn9s7qa0klrj7t0ru35pp34yxvqdlhsqlfy,1,361838596673853458342,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3251508,uosmo,25708973
4710456,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12zkpu48ssu0h32uaccz29f5z6atyle7j6tpyeg,1,930577164571252567250,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8362185,uosmo,66118744
4710458,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zpqceawvmkzvrwcmqnfh8umktgsj2ldrl0s3hl,604,769308323760018,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,105000000,uosmo,2966922
4710459,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hqpfexlhtdeluxrgcqhhwggzc99dv04wtgu4tq,1,31593709030051597161,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,283991,uosmo,2244072
4710472,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1e0fafwjn3qp4s8g5zd6k8nz84tj9w6x8r99yrf,721,4867632286359576220,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,68000,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,11550549710296003
4710473,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ugg4nh0vgmqwvkvkjaw745hh70j5aae6y7m6ux,1,255873235643457301655,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2299999,uosmo,18174450
4710478,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1sxuc7jt7zf36v8mxz2m4894yxmjwe8lzc25yvg,704,573325621425227905,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2948069034964551,uosmo,4623597
4710479,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l9kkgr3k3hd4q72ea8rj699td689kfs3pvzu7h,3,14698258070275540874,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,319434,uosmo,97820
4710480,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1entd98ckj04wpdn8ce73ma87swvmgrk3erqs94,719,264170740908722414,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,8964,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5339
4710490,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1axmpg8gs9ptxds5eweyhhhm33gudd5v290fsf8,704,14116653394043327,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,72588501191089,uosmo,113845
4710495,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mmys3azcw9decct8e38w26zv9vz9q9u2e3dzrd,1,16575072788995543881,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,149001,uosmo,1177235
4710504,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo107r0ylq95jdantsxr2v376s3mu0ufh6g5fh0j7,690,280980698438044351746,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,290000000,uosmo,24696472
